host_time_iso,host_time_unix_ns,sample_index,record_type,ir1,ir2,ir3,ir4,ir1_repeat,ir2_repeat,ir3_repeat,ir4_repeat,red1,red2,red3,red4,accel_x_raw,accel_y_raw,accel_z_raw,accel_x_g,accel_y_g,accel_z_g,reserved,heart_rate,debug,host_time,elapsed_s_host,elapsed_s_sample,elapsed_s,ir_mean,red_mean,ir_ac_pct,red_ac_pct,accel_mag_g,accel_dynamic_g
2026-05-22T02:38:18.950+00:00,1779417498950063000,1078,R,7666,7907,9175,10389,7666,7907,9175,10389,19133,23384,18374,22088,-132,-219,-25,-0.517647,-0.858824,-0.098039,0,66,f14360,2026-05-22 02:38:18.950000+00:00,33.45,35.9,33.45,8784.25,20744.75,0.06550093979609273,0.04219714506172839,1.0075458923076408,0.006677757871340617
2026-05-22T02:38:18.950+00:00,1779417498950092000,1079,R,7656,7898,9171,10378,7656,7898,9171,10378,19120,23370,18366,22067,-132,-219,-27,-0.517647,-0.858824,-0.105882,0,66,714430,2026-05-22 02:38:18.950000+00:00,33.45,35.93333333333333,33.45,8775.75,20730.75,-0.03132653642421826,-0.02531828703703704,1.0083392670668936,0.007471132630593402
2026-05-22T02:38:18.950+00:00,1779417498950118000,1080,R,7655,7899,9168,10375,7655,7899,9168,10375,19120,23367,18368,22071,-133,-219,-27,-0.521569,-0.858824,-0.105882,0,66,814430,2026-05-22 02:38:18.950000+00:00,33.45,35.96666666666667,33.45,8774.25,20731.5,-0.048413738110155494,-0.018085144862010346,1.0103582942011216,0.009490159764821371
2026-05-22T02:38:18.950+00:00,1779417498950143000,1081,R,7656,7899,9169,10375,7656,7899,9169,10375,19120,23369,18368,22069,-131,-218,-27,-0.513725,-0.854902,-0.105882,0,66,914430,2026-05-22 02:38:18.950000+00:00,33.45,36.0,33.45,8774.75,20731.5,-0.042718004214843085,-0.018085144862010346,1.0029864421581183,0.0021183077218180912
2026-05-22T02:38:19.099+00:00,1779417499099370000,1082,R,7653,7901,9167,10376,7653,7901,9167,10376,19117,23368,18367,22067,-131,-220,-26,-0.513725,-0.862745,-0.101961,0,66,a14430,2026-05-22 02:38:19.099000+00:00,33.599,36.03333333333333,33.599,8774.25,20729.75,-0.048413738110155494,-0.026524879130948507,1.0092761545637547,0.008408020127454563
2026-05-22T02:38:19.099+00:00,1779417499099439000,1083,R,7658,7902,9169,10376,7658,7902,9169,10376,19117,23368,18369,22070,-132,-218,-26,-0.517647,-0.854902,-0.101961,0,66,b14430,2026-05-22 02:38:19.099000+00:00,33.599,36.06666666666667,33.599,8776.25,20731.0,-0.02563080252890585,-0.02049649751027839,1.0045953870758118,0.003727252639511569
2026-05-22T02:38:19.099+00:00,1779417499099469000,1084,R,7657,7902,9169,10378,7657,7902,9169,10378,19117,23363,18369,22069,-130,-216,-27,-0.509804,-0.847059,-0.105882,0,66,c14430,2026-05-22 02:38:19.099000+00:00,33.599,36.1,33.599,8776.5,20729.5,-0.022782935581249643,-0.027730555455082528,0.9942937522789732,-0.0065743821573269745
2026-05-22T02:38:19.099+00:00,1779417499099495000,1085,R,7656,7898,9167,10374,7656,7898,9167,10374,19114,23364,18367,22068,-129,-217,-28,-0.505882,-0.85098,-0.109804,0,66,214480,2026-05-22 02:38:19.099000+00:00,33.599,36.13333333333333,33.599,8773.75,20728.25,-0.0541094720054679,-0.03375893707575264,0.9960624863631798,-0.004805648073120339
2026-05-22T02:38:19.099+00:00,1779417499099521000,1086,R,7653,7897,9166,10373,7653,7897,9166,10373,19117,23366,18367,22070,-129,-217,-26,-0.505882,-0.85098,-0.101961,0,66,314480,2026-05-22 02:38:19.099000+00:00,33.599,36.166666666666664,33.599,8772.25,20730.0,-0.07119667369140514,-0.025319202806814482,0.9952284179247496,-0.0056397165115505965
2026-05-22T02:38:19.250+00:00,1779417499250314000,1087,R,7654,7898,9166,10373,7654,7898,9166,10373,19116,23364,18365,22068,-130,-217,-27,-0.509804,-0.85098,-0.105882,0,66,414480,2026-05-22 02:38:19.250000+00:00,33.75,36.2,33.75,8772.75,20728.25,-0.06550093979609273,-0.03375893707575264,0.9976362447004419,-0.0033475443511092884
2026-05-22T02:38:19.250+00:00,1779417499250510000,1088,R,7656,7899,9166,10375,7656,7899,9166,10375,19112,23361,18366,22066,-130,-217,-26,-0.509804,-0.85098,-0.101961,0,66,514480,2026-05-22 02:38:19.250000+00:00,33.75,36.233333333333334,33.75,8774.0,20726.25,-0.0512616050578117,-0.043404347668824825,0.9972277193986336,-0.004032198170226042
2026-05-22T02:38:19.250+00:00,1779417499250586000,1089,R,7656,7902,9166,10377,7656,7902,9166,10377,19113,23364,18367,22069,-132,-218,-26,-0.517647,-0.854902,-0.101961,0,66,614480,2026-05-22 02:38:19.250000+00:00,33.75,36.266666666666666,33.75,8775.25,20728.25,-0.03702227031953067,-0.03375893707575264,1.0045953870758118,0.0033354695069520712
2026-05-22T02:38:19.250+00:00,1779417499250652000,1090,R,7658,7903,9170,10380,7658,7903,9170,10380,19119,23367,18371,22076,-129,-218,-26,-0.505882,-0.854902,-0.101961,0,67,f14560,2026-05-22 02:38:19.250000+00:00,33.75,36.3,33.75,8777.75,20733.25,-0.008543600842968617,-0.009645410593072183,0.9985840340447069,-0.0026758835241528223
2026-05-22T02:38:19.250+00:00,1779417499250715000,1091,R,7662,7903,9171,10380,7662,7903,9171,10380,19120,23369,18372,22075,-129,-218,-26,-0.505882,-0.854902,-0.101961,0,67,014560,2026-05-22 02:38:19.250000+00:00,33.75,36.333333333333336,33.75,8779.0,20734.0,0.005695733895312411,-0.006028381620670115,0.9985840340447069,-0.0026758835241528223
2026-05-22T02:38:19.250+00:00,1779417499250778000,1092,R,7660,7904,9171,10382,7660,7904,9171,10382,19120,23366,18375,22080,-129,-218,-26,-0.505882,-0.854902,-0.101961,0,67,114560,2026-05-22 02:38:19.250000+00:00,33.75,36.36666666666667,33.75,8779.25,20735.25,0.005695571693008686,0.004822937892617288,0.9985840340447069,-0.0026758835241528223
2026-05-22T02:38:19.399+00:00,1779417499399679000,1093,R,7659,7905,9170,10383,7659,7905,9170,10383,19124,23370,18375,22079,-129,-218,-26,-0.505882,-0.854902,-0.101961,0,67,214560,2026-05-22 02:38:19.399000+00:00,33.899,36.4,33.899,8779.25,20737.0,0.005695571693008686,0.014468988135429729,0.9985840340447069,-0.0026758835241528223
2026-05-22T02:38:19.399+00:00,1779417499399829000,1094,R,7661,7906,9172,10385,7661,7906,9172,10385,19117,23368,18375,22077,-131,-217,-27,-0.513725,-0.85098,-0.105882,0,67,314560,2026-05-22 02:38:19.399000+00:00,33.899,36.43333333333333,33.899,8781.0,20734.25,0.025630072618539085,0.0012057490112858107,0.9996456041763,-0.0016143133925596853
2026-05-22T02:38:19.399+00:00,1779417499399903000,1095,R,7664,7911,9174,10391,7664,7911,9174,10391,19127,23378,18376,22085,-130,-217,-27,-0.509804,-0.85098,-0.105882,0,67,b14630,2026-05-22 02:38:19.399000+00:00,33.899,36.46666666666667,33.899,8785.0,20741.5,0.07119464616260857,0.03617247033857432,0.9976362447004419,-0.0036236728684178043
2026-05-22T02:38:19.399+00:00,1779417499399970000,1096,R,7665,7913,9179,10392,7665,7913,9179,10392,19130,23379,18383,22088,-129,-218,-27,-0.505882,-0.854902,-0.105882,0,67,c14630,2026-05-22 02:38:19.399000+00:00,33.899,36.5,33.899,8787.25,20745.0,0.09682471878114766,0.053052956496575675,0.9989920046987364,-0.00226791287012329
2026-05-22T02:38:19.400+00:00,1779417499400224000,1097,R,7667,7908,9176,10391,7667,7908,9176,10391,19130,23376,18383,22089,-130,-217,-27,-0.509804,-0.85098,-0.105882,0,67,d14630,2026-05-22 02:38:19.400000+00:00,33.9,36.53333333333333,33.9,8785.5,20744.5,0.07689021785561725,0.05064145847400405,0.9976362447004419,-0.0036236728684178043
2026-05-22T02:38:19.550+00:00,1779417499550124000,1098,R,7667,7913,9179,10396,7667,7913,9179,10396,19131,23379,18381,22087,-130,-219,-27,-0.509804,-0.858824,-0.105882,0,67,e14630,2026-05-22 02:38:19.550000+00:00,34.05,36.56666666666667,34.05,8788.75,20744.5,0.11391143386017372,0.05064145847400405,1.0043354914150948,0.0030755738462351356
2026-05-22T02:38:19.550+00:00,1779417499550259000,1099,R,7667,7911,9180,10396,7667,7911,9180,10396,19132,23378,18383,22091,-131,-218,-27,-0.513725,-0.854902,-0.105882,0,67,f14630,2026-05-22 02:38:19.550000+00:00,34.05,36.6,34.05,8788.5,20746.0,0.11106364801366937,0.057875952541718914,1.0029864421581183,0.0017265245892585934
2026-05-22T02:38:19.550+00:00,1779417499550333000,1100,R,7673,7916,9185,10403,7673,7916,9185,10403,19138,23390,18390,22102,-130,-218,-27,-0.509804,-0.854902,-0.105882,0,67,714700,2026-05-22 02:38:19.550000+00:00,34.05,36.63333333333333,34.05,8794.25,20755.0,0.17656272248326926,0.1012829169480081,1.0009837890515512,-0.0013665782472294108
2026-05-22T02:38:19.550+00:00,1779417499550400000,1101,R,7673,7916,9185,10407,7673,7916,9185,10407,19137,23388,18390,22104,-129,-218,-28,-0.505882,-0.854902,-0.109804,0,67,814700,2026-05-22 02:38:19.550000+00:00,34.05,36.666666666666664,34.05,8795.25,20754.75,0.18795386586928664,0.10007716793672229,0.9994153020361456,-0.002935065262634984
2026-05-22T02:38:19.550+00:00,1779417499550463000,1102,R,7673,7917,9183,10404,7673,7917,9183,10404,19137,23387,18391,22100,-131,-219,-26,-0.513725,-0.858824,-0.101961,0,67,914700,2026-05-22 02:38:19.550000+00:00,34.05,36.7,34.05,8794.25,20753.75,0.17656272248326926,0.09525417189157905,1.0059264804755863,0.0035761131768057286
2026-05-22T02:38:19.701+00:00,1779417499701206000,1103,R,7669,7914,9183,10399,7669,7914,9183,10399,19139,23382,18386,22095,-132,-219,-27,-0.517647,-0.858824,-0.105882,0,67,a14700,2026-05-22 02:38:19.701000+00:00,34.201,36.733333333333334,34.201,8791.25,20750.5,0.14238929232521713,0.07957943474486351,1.0083392670668936,0.00598889976811301
2026-05-22T02:38:19.701+00:00,1779417499701332000,1104,R,7670,7914,9180,10394,7670,7914,9180,10394,19137,23385,18381,22094,-131,-220,-26,-0.513725,-0.862745,-0.101961,0,67,b14700,2026-05-22 02:38:19.701000+00:00,34.201,36.766666666666666,34.201,8789.5,20749.25,0.12245479139968675,0.07355068968843445,1.0092761545637547,0.00692578726497417
2026-05-22T02:38:19.701+00:00,1779417499701406000,1105,R,7663,7900,9171,10378,7663,7900,9171,10378,19124,23373,18373,22074,-133,-217,-27,-0.521569,-0.85098,-0.105882,0,67,314770,2026-05-22 02:38:19.701000+00:00,34.201,36.8,34.201,8778.0,20736.0,-0.00854335753951303,0.009645992090286486,1.0036992478252635,0.001348880526482965
2026-05-22T02:38:19.701+00:00,1779417499701483000,1106,R,7660,7890,9169,10379,7660,7890,9169,10379,19120,23370,18369,22069,-131,-217,-27,-0.513725,-0.85098,-0.105882,0,67,414770,2026-05-22 02:38:19.701000+00:00,34.201,36.833333333333336,34.201,8774.5,20732.0,-0.04841235939057383,-0.009645992090286486,0.9996456041763,-0.00270476312248058
2026-05-22T02:38:19.701+00:00,1779417499701548000,1107,R,7659,7899,9171,10373,7659,7899,9171,10373,19117,23367,18368,22072,-132,-217,-26,-0.517647,-0.85098,-0.101961,0,67,514770,2026-05-22 02:38:19.701000+00:00,34.201,36.86666666666667,34.201,8775.5,20731.0,-0.037021216004556455,-0.014468988135429729,1.0012599175688597,-0.0013201793560693176
2026-05-22T02:38:19.851+00:00,1779417499851162000,1108,R,7659,7900,9169,10372,7659,7900,9169,10372,19116,23362,18364,22068,-131,-218,-26,-0.513725,-0.854902,-0.101961,0,67,614770,2026-05-22 02:38:19.851000+00:00,34.351,36.9,34.351,8775.0,20727.5,-0.042716787697565144,-0.03134947429343108,1.002580096924929,0.0
2026-05-22T02:38:19.851+00:00,1779417499851290000,1109,R,7657,7901,9169,10371,7657,7901,9169,10371,19116,23363,18368,22066,-132,-218,-26,-0.517647,-0.854902,-0.101961,0,67,714770,2026-05-22 02:38:19.851000+00:00,34.351,36.93333333333333,34.351,8774.5,20728.25,-0.04841235939057383,-0.027732227259573645,1.0045953870758118,0.0020152901508827537
2026-05-22T02:38:19.851+00:00,1779417499851367000,1110,R,7656,7897,9166,10368,7656,7897,9166,10368,19118,23362,18368,22065,-131,-219,-26,-0.513725,-0.858824,-0.101961,0,67,814770,2026-05-22 02:38:19.851000+00:00,34.351,36.96666666666667,34.351,8771.75,20728.25,-0.08258343774917416,-0.028937627355703727,1.0059264804755863,0.003346383550657306
2026-05-22T02:38:19.851+00:00,1779417499851434000,1111,R,7654,7896,9164,10369,7654,7896,9164,10369,19115,23357,18365,22060,-131,-218,-26,-0.513725,-0.854902,-0.101961,0,67,f14830,2026-05-22 02:38:19.851000+00:00,34.351,37.0,34.351,8770.75,20724.25,-0.09397425674906026,-0.05304975826189701,1.002580096924929,0.00022972962614842274
2026-05-22T02:38:19.851+00:00,1779417499851497000,1112,R,7656,7888,9153,10355,7656,7888,9153,10355,19114,23358,18364,22061,-131,-218,-26,-0.513725,-0.854902,-0.101961,0,67,014830,2026-05-22 02:38:19.851000+00:00,34.351,37.03333333333333,34.351,8763.0,20724.25,-0.18225310399817746,-0.05304975826189701,1.002580096924929,0.00022972962614842274
2026-05-22T02:38:20.001+00:00,1779417500001412000,1113,R,7654,7895,9165,10367,7654,7895,9165,10367,19112,23356,18366,22058,-131,-220,-26,-0.513725,-0.862745,-0.101961,0,67,114830,2026-05-22 02:38:20.001000+00:00,34.501,37.06666666666667,34.501,8770.25,20723.0,-0.09966966624900331,-0.059078139882567125,1.0092761545637547,0.007463296214951232
2026-05-22T02:38:20.001+00:00,1779417500001574000,1114,R,7654,7895,9163,10367,7654,7895,9163,10367,19112,23356,18361,22060,-131,-218,-26,-0.513725,-0.854902,-0.101961,0,67,214830,2026-05-22 02:38:20.001000+00:00,34.501,37.1,34.501,8769.75,20722.25,-0.10536507574894635,-0.06269516885496919,1.002580096924929,0.0013201793560693176
2026-05-22T02:38:20.001+00:00,1779417500001652000,1115,R,7655,7897,9162,10366,7655,7897,9162,10366,19113,23358,18363,22058,-130,-218,-26,-0.509804,-0.854902,-0.101961,0,67,314830,2026-05-22 02:38:20.001000+00:00,34.501,37.13333333333333,34.501,8770.0,20723.0,-0.10251737099897483,-0.059078139882567125,1.0005766305191222,-0.0006832870497375243
2026-05-22T02:38:20.001+00:00,1779417500001904000,1116,R,7655,7898,9163,10367,7655,7898,9163,10367,19113,23357,18365,22064,-131,-218,-27,-0.513725,-0.854902,-0.105882,0,67,a14890,2026-05-22 02:38:20.001000+00:00,34.501,37.166666666666664,34.501,8770.75,20724.75,-0.09397425674906026,-0.050638405613628965,1.0029864421581183,0.00117358380931476
2026-05-22T02:38:20.002+00:00,1779417500002014000,1117,R,7655,7897,9164,10369,7655,7897,9164,10369,19113,23357,18365,22060,-131,-218,-27,-0.513725,-0.854902,-0.105882,0,67,b14890,2026-05-22 02:38:20.002000+00:00,34.502,37.2,34.502,8771.25,20723.75,-0.0882788472491172,-0.055461110910165055,1.0029864421581183,0.00117358380931476
2026-05-22T02:38:20.002+00:00,1779417500002089000,1118,R,7649,7901,9157,10375,7649,7901,9157,10375,19115,23356,18366,22062,-132,-218,-26,-0.517647,-0.854902,-0.101961,0,67,c14890,2026-05-22 02:38:20.002000+00:00,34.502,37.233333333333334,34.502,8770.5,20724.75,-0.09682196149903179,-0.050638405613628965,1.0045953870758118,0.0027825287270082377
2026-05-22T02:38:20.149+00:00,1779417500149218000,1119,R,7654,7898,9165,10371,7654,7898,9165,10371,19114,23358,18368,22066,-133,-216,-26,-0.521569,-0.847059,-0.101961,0,67,d14890,2026-05-22 02:38:20.149000+00:00,34.649,37.266666666666666,34.649,8772.0,20726.5,-0.07973573299920264,-0.042198671344690804,0.9999696079196607,-0.0018432504291427954
2026-05-22T02:38:20.149+00:00,1779417500149354000,1120,R,7656,7900,9166,10373,7656,7900,9166,10373,19115,23356,18368,22067,-133,-217,-26,-0.521569,-0.85098,-0.101961,0,67,e14890,2026-05-22 02:38:20.149000+00:00,34.649,37.3,34.649,8773.75,20726.5,-0.05980179974940198,-0.042198671344690804,1.003293191286575,0.0016263929284583423
2026-05-22T02:38:20.149+00:00,1779417500149430000,1121,R,7664,7902,9171,10378,7664,7902,9171,10378,19121,23362,18371,22072,-130,-218,-27,-0.509804,-0.854902,-0.105882,0,67,514950,2026-05-22 02:38:20.149000+00:00,34.649,37.333333333333336,34.649,8778.75,20731.5,-0.0028477047499715228,-0.018085144862010346,1.0009837890515512,-0.0008290692972523495
2026-05-22T02:38:20.149+00:00,1779417500149505000,1122,R,7662,7905,9170,10378,7662,7905,9170,10378,19121,23368,18371,22072,-131,-218,-26,-0.513725,-0.854902,-0.101961,0,67,614950,2026-05-22 02:38:20.149000+00:00,34.649,37.36666666666667,34.649,8778.75,20733.0,-0.005695247316114703,-0.010851086917206206,1.002580096924929,0.0007672385761254841
2026-05-22T02:38:20.149+00:00,1779417500149579000,1123,R,7661,7904,9169,10379,7661,7904,9169,10379,19120,23364,18371,22074,-131,-218,-26,-0.513725,-0.854902,-0.101961,0,67,714950,2026-05-22 02:38:20.149000+00:00,34.649,37.4,34.649,8778.25,20732.25,-0.011390494632229405,-0.015673603240818887,1.002580096924929,0.00022972962614842274
2026-05-22T02:38:20.298+00:00,1779417500298999000,1124,R,7679,7895,9188,10383,7679,7895,9188,10383,19124,23368,18373,22076,-131,-218,-26,-0.513725,-0.854902,-0.101961,0,67,814950,2026-05-22 02:38:20.298000+00:00,34.798,37.43333333333333,34.798,8786.25,20735.25,0.07403399869016772,-0.001205661787755299,1.002580096924929,0.00022972962614842274
2026-05-22T02:38:20.299+00:00,1779417500299054000,1125,R,7663,7902,9172,10379,7663,7902,9172,10379,19123,23367,18376,22076,-132,-217,-25,-0.517647,-0.85098,-0.098039,0,67,914950,2026-05-22 02:38:20.299000+00:00,34.799,37.46666666666667,34.799,8779.0,20735.5,-0.008542384464250121,-0.0024112654320987653,1.0008681344363002,-0.0014822328624803927
2026-05-22T02:38:20.299+00:00,1779417500299140000,1126,R,7667,7909,9176,10388,7667,7909,9176,10388,19129,23374,18382,22089,-127,-218,-27,-0.498039,-0.854902,-0.105882,0,67,115020,2026-05-22 02:38:20.299000+00:00,34.799,37.5,34.799,8785.0,20743.5,0.059796691249750844,0.03616898148148148,0.9950433523465197,-0.007307014952260826
2026-05-22T02:38:20.299+00:00,1779417500299156000,1127,R,7668,7906,9176,10392,7668,7906,9176,10392,19129,23372,18382,22086,-128,-219,-27,-0.501961,-0.858824,-0.105882,0,67,215020,2026-05-22 02:38:20.299000+00:00,34.799,37.53333333333333,34.799,8785.5,20742.25,0.0654916142259176,0.030140817901234566,1.0003771820773404,-0.0022029148475886107
2026-05-22T02:38:20.299+00:00,1779417500299169000,1128,R,7669,7912,9177,10393,7669,7912,9177,10393,19131,23372,18382,22085,-129,-219,-27,-0.505882,-0.858824,-0.105882,0,67,315020,2026-05-22 02:38:20.299000+00:00,34.799,37.56666666666667,34.799,8787.75,20742.5,0.09111876761866795,0.03134645061728395,1.0023503672987806,-0.00022972962614842274
2026-05-22T02:38:20.448+00:00,1779417500448977000,1129,R,7668,7911,9173,10385,7668,7911,9173,10385,19127,23374,18383,22083,-130,-219,-26,-0.509804,-0.858824,-0.101961,0,67,415020,2026-05-22 02:38:20.448000+00:00,34.948,37.6,34.948,8784.25,20741.75,0.051254306785500726,0.027729552469135804,1.0039296922160437,0.0013495952911146691
2026-05-22T02:38:20.449+00:00,1779417500449028000,1130,R,7670,7912,9178,10394,7670,7912,9178,10394,19131,23378,18389,22089,-133,-217,-26,-0.521569,-0.85098,-0.101961,0,67,515020,2026-05-22 02:38:20.449000+00:00,34.949,37.63333333333333,34.949,8788.5,20746.75,0.09966115208291808,0.051842206790123455,1.003293191286575,0.0007130943616460161
2026-05-22T02:38:20.449+00:00,1779417500449045000,1131,R,7671,7916,9178,10393,7671,7916,9178,10393,19135,23378,18388,22089,-135,-218,-26,-0.529412,-0.854902,-0.101961,0,67,615020,2026-05-22 02:38:20.449000+00:00,34.949,37.666666666666664,34.949,8789.5,20747.5,0.11105099803525158,0.05545910493827161,1.010707940440264,0.00812784351533491
2026-05-22T02:38:20.449+00:00,1779417500449058000,1132,R,7676,7919,9184,10403,7676,7919,9184,10403,19142,23386,18393,22102,-131,-215,-26,-0.513725,-0.843137,-0.101961,0,67,c15070,2026-05-22 02:38:20.449000+00:00,34.949,37.7,34.949,8795.5,20755.75,0.17939007374925253,0.09524498456790123,0.9925670868586164,-0.010013010066312611
2026-05-22T02:38:20.449+00:00,1779417500449071000,1133,R,7675,7916,9185,10401,7675,7916,9185,10401,19140,23384,18391,22105,-131,-216,-26,-0.513725,-0.847059,-0.101961,0,67,d15070,2026-05-22 02:38:20.449000+00:00,34.949,37.733333333333334,34.949,8794.25,20755.0,0.16515276630883569,0.09162808641975309,0.9959007835256481,-0.006679313399280851
2026-05-22T02:38:20.599+00:00,1779417500600015000,1134,R,7679,7919,9187,10406,7679,7919,9187,10406,19143,23386,18394,22106,-131,-217,-26,-0.513725,-0.85098,-0.101961,0,67,e15070,2026-05-22 02:38:20.599000+00:00,35.099,37.766666666666666,35.099,8797.75,20757.25,0.2050172271420029,0.10247878086419752,0.9992379003750809,-0.003342196549848131
2026-05-22T02:38:20.600+00:00,1779417500600141000,1135,R,7678,7919,9186,10405,7678,7919,9186,10405,19145,23387,18390,22103,-131,-216,-27,-0.513725,-0.847059,-0.105882,0,67,f15070,2026-05-22 02:38:20.600000+00:00,35.1,37.8,35.1,8797.0,20756.25,0.19647484267775278,0.09765625,0.9963098529222724,-0.006270244002656633
2026-05-22T02:38:20.600+00:00,1779417500600216000,1136,R,7681,7918,9186,10407,7681,7918,9186,10407,19147,23390,18392,22108,-130,-218,-27,-0.509804,-0.854902,-0.105882,0,67,015070,2026-05-22 02:38:20.600000+00:00,35.1,37.833333333333336,35.1,8798.0,20759.25,0.1935998177884068,0.10608928377677851,1.0009837890515512,-0.0015963078733778335
2026-05-22T02:38:20.600+00:00,1779417500600281000,1137,R,7668,7908,9175,10383,7668,7908,9175,10383,19129,23376,18377,22082,-132,-218,-27,-0.517647,-0.854902,-0.105882,0,67,715130,2026-05-22 02:38:20.600000+00:00,35.1,37.86666666666667,35.1,8783.5,20741.0,0.022775152308831065,0.018083400643769062,1.0050009174806758,0.002420820555746772
2026-05-22T02:38:20.600+00:00,1779417500600344000,1138,R,7669,7906,9175,10380,7669,7906,9175,10380,19133,23377,18379,22077,-131,-218,-27,-0.513725,-0.854902,-0.105882,0,67,815130,2026-05-22 02:38:20.600000+00:00,35.1,37.9,35.1,8782.5,20741.5,0.0,0.01687723020542,1.0029864421581183,0.00040634523318927585
2026-05-22T02:38:20.897+00:00,1779417500897913000,1139,R,7669,7906,9174,10381,7669,7906,9174,10381,19132,23373,18380,22080,-131,-218,-27,-0.513725,-0.854902,-0.105882,0,67,915130,2026-05-22 02:38:20.897000+00:00,35.397,37.93333333333333,35.397,8782.5,20741.25,0.0,0.013260361164018613,1.0029864421581183,0.00040634523318927585
2026-05-22T02:38:20.898+00:00,1779417500898059000,1140,R,7666,7905,9174,10379,7666,7905,9174,10379,19130,23372,18380,22079,-131,-217,-27,-0.513725,-0.85098,-0.105882,0,67,a15130,2026-05-22 02:38:20.898000+00:00,35.398,37.96666666666667,35.398,8781.0,20740.25,-0.025616941337204338,0.0048217751365165085,0.9996456041763,-0.00270476312248058
2026-05-22T02:38:20.898+00:00,1779417500898135000,1141,R,7667,7905,9171,10376,7667,7905,9171,10376,19128,23367,18379,22075,-132,-217,-26,-0.517647,-0.85098,-0.101961,0,67,b15130,2026-05-22 02:38:20.898000+00:00,35.398,38.0,35.398,8779.75,20737.25,-0.03984857541342897,-0.014464627957715071,1.0012599175688597,-0.0005529407799438335
2026-05-22T02:38:20.898+00:00,1779417500898201000,1142,R,7659,7899,9167,10366,7659,7899,9167,10366,19120,23355,18367,22060,-133,-217,-25,-0.521569,-0.85098,-0.098039,0,67,315200,2026-05-22 02:38:20.898000+00:00,35.398,38.03333333333333,35.398,8772.75,20725.5,-0.12238856947686003,-0.07111775412543243,1.0029022024514653,0.0012354040933486576
2026-05-22T02:38:20.898+00:00,1779417500898265000,1143,R,7659,7900,9166,10366,7659,7900,9166,10366,19119,23356,18366,22062,-131,-218,-24,-0.513725,-0.854902,-0.094118,0,67,415200,2026-05-22 02:38:20.898000+00:00,35.398,38.06666666666667,35.398,8772.75,20725.75,-0.12238856947686003,-0.06991236846228951,1.0018128583488035,0.00014605999068684206
2026-05-22T02:38:20.898+00:00,1779417500898327000,1144,R,7661,7901,9168,10370,7661,7901,9168,10370,19117,23359,18375,22062,-131,-217,-25,-0.513725,-0.85098,-0.098039,0,67,515200,2026-05-22 02:38:20.898000+00:00,35.398,38.1,35.398,8775.0,20728.25,-0.09677235726077305,-0.057858511830860285,0.9988453241348232,-0.0028214742232934853
2026-05-22T02:38:20.904+00:00,1779417500904526000,1145,R,7659,7899,9165,10368,7659,7899,9165,10368,19117,23361,18366,22063,-131,-217,-26,-0.513725,-0.85098,-0.101961,0,67,615200,2026-05-22 02:38:20.904000+00:00,35.404,38.13333333333333,35.404,8772.75,20726.75,-0.12238856947686003,-0.06509082580971783,0.9992379003750809,-0.0020220171937788134
2026-05-22T02:38:20.904+00:00,1779417500904604000,1146,R,7660,7900,9166,10367,7660,7900,9166,10367,19122,23357,18369,22063,-131,-218,-26,-0.513725,-0.854902,-0.101961,0,67,715200,2026-05-22 02:38:20.904000+00:00,35.404,38.166666666666664,35.404,8773.25,20727.75,-0.11669607787328513,-0.06026928315714613,1.002580096924929,0.0013201793560693176
2026-05-22T02:38:20.904+00:00,1779417500904668000,1147,R,7660,7899,9164,10371,7660,7899,9164,10371,19118,23360,18371,22065,-132,-217,-26,-0.517647,-0.85098,-0.101961,0,67,215300,2026-05-22 02:38:20.904000+00:00,35.404,38.2,35.404,8773.5,20728.5,-0.1138498320714977,-0.05665312616771736,1.0012599175688597,0.0
2026-05-22T02:38:20.904+00:00,1779417500904729000,1148,R,7663,7901,9167,10369,7663,7901,9167,10369,19118,23359,18369,22064,-132,-217,-27,-0.517647,-0.85098,-0.105882,0,67,315300,2026-05-22 02:38:20.904000+00:00,35.404,38.233333333333334,35.404,8775.0,20727.5,-0.09677235726077305,-0.06147466882028905,1.0016667983581167,0.00040688078925699145
2026-05-22T02:38:20.904+00:00,1779417500904789000,1149,R,7661,7902,9170,10370,7661,7902,9170,10370,19119,23360,18368,22064,-131,-217,-27,-0.513725,-0.85098,-0.105882,0,67,415300,2026-05-22 02:38:20.904000+00:00,35.404,38.266666666666666,35.404,8775.75,20727.75,-0.08823361985541071,-0.06026928315714613,0.9996456041763,-0.0016143133925596853
2026-05-22T02:38:21.051+00:00,1779417501051741000,1150,R,7661,7904,9166,10370,7661,7904,9166,10370,19117,23358,18373,22066,-132,-217,-26,-0.517647,-0.85098,-0.101961,0,67,515300,2026-05-22 02:38:21.051000+00:00,35.551,38.3,35.551,8775.25,20728.5,-0.09392611145898559,-0.05665312616771736,1.0012599175688597,0.0
2026-05-22T02:38:21.051+00:00,1779417501051791000,1151,R,7664,7903,9168,10373,7664,7903,9168,10373,19119,23356,18373,22066,-131,-218,-27,-0.513725,-0.854902,-0.105882,0,67,615300,2026-05-22 02:38:21.051000+00:00,35.551,38.333333333333336,35.551,8777.0,20728.5,-0.0768464494094208,-0.05665312616771736,1.0029864421581183,0.0017265245892585934
