14:50:41.941 268,8636,8769,9493,11268,24178,25921,21360,24542,  -4,-252,  27,0,68,f73500
14:50:43.916 R,8662,8786,9512,11294,8662,8786,9512,11294,24231,25962,21377,24577,   2,-252,  27,0,68,e74380
14:50:43.916 R,8661,8788,9512,11293,8661,8788,9512,11293,24228,25959,21376,24575,   2,-252,  27,0,68,f74380
14:50:43.916 R,8660,8786,9511,11290,8660,8786,9511,11290,24228,25961,21376,24573,   3,-252,  27,0,68,074380
14:50:44.041 R,8657,8785,9511,11290,8657,8785,9511,11290,24225,25955,21373,24568,   3,-253,  26,0,68,174380
14:50:44.041 R,8655,8783,9511,11288,8655,8783,9511,11288,24220,25951,21369,24563,   4,-254,  27,0,68,874440
14:50:44.041 R,8652,8782,9499,11288,8652,8782,9499,11288,24215,25951,21362,24549,   4,-253,  27,0,68,974440
14:50:44.041 R,8657,8784,9509,11284,8657,8784,9509,11284,24219,25957,21367,24566,   4,-254,  27,0,68,a74440
14:50:44.041 R,8656,8784,9511,11288,8656,8784,9511,11288,24220,25955,21373,24563,   4,-252,  27,0,68,b74440
14:50:44.196 R,8657,8783,9511,11289,8657,8783,9511,11289,24222,25957,21371,24563,   5,-253,  27,0,68,c74440
14:50:44.196 R,8652,8787,9502,11292,8652,8787,9502,11292,24213,25933,21372,24566,   4,-251,  29,0,68,474510
14:50:44.196 R,8652,8787,9502,11291,8652,8787,9502,11291,24209,25934,21378,24569,   3,-253,  27,0,68,574510
14:50:44.196 R,8651,8788,9502,11291,8651,8788,9502,11291,24210,25932,21376,24569,   4,-253,  28,0,68,674510
14:50:44.196 R,8652,8790,9499,11294,8652,8790,9499,11294,24206,25935,21375,24567,   3,-253,  28,0,68,774510
14:50:44.206 R,8651,8789,9500,11293,8651,8789,9500,11293,24207,25931,21377,24571,   1,-253,  27,0,68,874510
14:50:44.206 R,8652,8790,9498,11296,8652,8790,9498,11296,24204,25929,21374,24571,   3,-253,  27,0,69,974510
14:50:44.206 R,8651,8792,9504,11296,8651,8792,9504,11296,24206,25936,21381,24577,   4,-252,  26,0,69,f74560
14:50:44.206 R,8653,8794,9500,11296,8653,8794,9500,11296,24208,25933,21382,24579,   4,-253,  27,0,69,074560
14:50:44.206 R,8654,8790,9505,11299,8654,8790,9505,11299,24214,25942,21380,24578,   3,-253,  27,0,69,174560
14:50:44.512 R,8654,8793,9506,11298,8654,8793,9506,11298,24206,25937,21379,24575,   2,-252,  28,0,69,274560
14:50:44.512 R,8659,8797,9512,11313,8659,8797,9512,11313,24208,25940,21378,24577,   3,-253,  27,0,69,374560
14:50:44.512 R,8659,8794,9509,11306,8659,8794,9509,11306,24219,25946,21387,24585,   5,-252,  27,0,69,a74620
14:50:44.512 R,8655,8797,9509,11307,8655,8797,9509,11307,24217,25940,21386,24595,   6,-253,  28,0,69,b74620
14:50:44.512 R,8658,8796,9508,11305,8658,8796,9508,11305,24219,25945,21383,24585,   5,-253,  29,0,69,c74620
14:50:44.642 R,8660,8799,9510,11305,8660,8799,9510,11305,24217,25944,21387,24587,   4,-252,  29,0,69,d74620
14:50:44.642 R,8660,8796,9513,11309,8660,8796,9513,11309,24219,25944,21389,24589,   6,-252,  29,0,69,e74620
14:50:44.642 R,8665,8794,9515,11308,8665,8794,9515,11308,24223,25953,21391,24597,   5,-252,  28,0,69,674690
14:50:44.642 R,8665,8804,9515,11315,8665,8804,9515,11315,24229,25953,21389,24596,   6,-253,  29,0,69,774690
14:50:44.642 R,8665,8802,9516,11316,8665,8802,9516,11316,24230,25954,21392,24597,   4,-253,  29,0,69,874690
14:50:44.642 R,8667,8803,9514,11316,8667,8803,9514,11316,24232,25954,21390,24597,   6,-253,  28,0,69,974690
14:50:44.792 R,8667,8802,9515,11316,8667,8802,9515,11316,24235,25950,21391,24597,   8,-254,  29,0,69,a74690
14:50:44.792 R,8660,8787,9505,11292,8660,8787,9505,11292,24221,25946,21371,24569,   6,-251,  28,0,69,374770
14:50:44.792 R,8659,8780,9507,11286,8659,8780,9507,11286,24222,25945,21371,24571,   7,-252,  28,0,69,474770
14:50:44.792 R,8656,8787,9505,11289,8656,8787,9505,11289,24223,25943,21369,24568,   7,-253,  28,0,69,574770
14:50:44.792 R,8658,8787,9507,11293,8658,8787,9507,11293,24218,25942,21369,24566,   7,-253,  28,0,69,674770
14:50:44.941 R,8657,8786,9508,11290,8657,8786,9508,11290,24223,25945,21369,24564,   7,-254,  28,0,69,774770
14:50:44.941 R,8653,8784,9504,11290,8653,8784,9504,11290,24214,25937,21366,24562,   6,-253,  25,0,69,e74830
14:50:44.941 R,8644,8780,9500,11271,8644,8780,9500,11271,24215,25938,21365,24564,   6,-254,  25,0,69,f74830
14:50:44.941 R,8655,8785,9506,11293,8655,8785,9506,11293,24217,25941,21369,24562,   6,-253,  26,0,69,074830
14:50:44.941 R,8654,8783,9505,11291,8654,8783,9505,11291,24216,25939,21367,24566,   6,-253,  26,0,69,174830
14:50:45.092 R,8654,8785,9505,11291,8654,8785,9505,11291,24217,25939,21365,24566,   8,-254,  26,0,69,274830
14:50:45.092 R,8647,8776,9483,11279,8647,8776,9483,11279,24215,25933,21368,24557,   7,-254,  26,0,69,374830
14:50:45.092 R,8654,8784,9507,11291,8654,8784,9507,11291,24214,25940,21367,24563,   8,-254,  27,0,69,a74890
14:50:45.092 R,8657,8787,9507,11291,8657,8787,9507,11291,24215,25941,21371,24562,   9,-252,  27,0,69,b74890
14:50:45.092 R,8657,8789,9506,11292,8657,8789,9506,11292,24214,25941,21369,24564,   8,-254,  27,0,69,c74890
14:50:45.242 R,8656,8787,9507,11293,8656,8787,9507,11293,24214,25945,21369,24566,   9,-253,  27,0,69,d74890
14:50:45.242 R,8656,8788,9507,11292,8656,8788,9507,11292,24218,25942,21371,24561,   8,-254,  28,0,69,e74890
14:50:45.242 R,8659,8804,9521,11320,8659,8804,9521,11320,24218,25949,21375,24571,   8,-253,  28,0,69,674960
14:50:45.242 R,8659,8794,9513,11297,8659,8794,9513,11297,24219,25952,21376,24570,   8,-252,  28,0,69,774960
14:50:45.242 R,8661,8794,9514,11298,8661,8794,9514,11298,24219,25950,21375,24570,   8,-253,  29,0,69,874960
14:50:45.392 R,8660,8793,9514,11299,8660,8793,9514,11299,24223,25952,21376,24571,   8,-252,  28,0,69,974960
14:50:45.392 R,8664,8795,9517,11302,8664,8795,9517,11302,24220,25955,21381,24573,   8,-253,  29,0,69,a74960
14:50:45.392 R,8665,8798,9523,11305,8665,8798,9523,11305,24227,25971,21384,24574,   8,-253,  28,0,69,175020
14:50:45.392 R,8666,8801,9522,11302,8666,8801,9522,11302,24231,25972,21388,24583,   8,-252,  29,0,69,275020
14:50:45.392 R,8668,8802,9526,11308,8668,8802,9526,11308,24228,25973,21389,24581,   8,-252,  28,0,69,375020
14:50:45.392 R,8668,8804,9527,11307,8668,8804,9527,11307,24230,25977,21390,24576,   7,-252,  29,0,69,475020
14:50:45.542 R,8670,8806,9529,11312,8670,8806,9529,11312,24233,25978,21391,24581,   9,-253,  28,0,69,575020
14:50:45.542 R,8677,8808,9556,11314,8677,8808,9556,11314,24243,25996,21402,24587,   8,-252,  28,0,69,c75080
14:50:45.542 R,8675,8808,9536,11318,8675,8808,9536,11318,24243,25999,21400,24584,   7,-253,  27,0,69,d75080
14:50:45.542 R,8676,8808,9535,11316,8676,8808,9535,11316,24247,25996,21400,24588,   9,-253,  26,0,69,e75080
14:50:45.542 R,8678,8808,9536,11313,8678,8808,9536,11313,24243,25998,21399,24585,   9,-253,  27,0,69,f75080
14:50:45.692 R,8677,8808,9537,11311,8677,8808,9537,11311,24243,25998,21393,24582,   8,-253,  28,0,69,075080
14:50:45.692 R,8669,8794,9528,11290,8669,8794,9528,11290,24233,25988,21375,24553,   9,-252,  27,0,69,975160
14:50:45.692 R,8665,8792,9525,11287,8665,8792,9525,11287,24235,25984,21374,24554,   9,-253,  28,0,69,a75160
14:50:45.692 R,8667,8792,9526,11287,8667,8792,9526,11287,24232,25986,21375,24554,   9,-252,  27,0,69,b75160
14:50:45.692 R,8666,8792,9529,11288,8666,8792,9529,11288,24233,25984,21372,24553,   9,-254,  27,0,69,c75160
14:50:45.842 R,8666,8789,9524,11285,8666,8789,9524,11285,24232,25981,21373,24551,  10,-253,  27,0,69,d75160
14:50:45.842 R,8664,8789,9525,11282,8664,8789,9525,11282,24228,25983,21369,24547,  11,-253,  26,0,69,e75160
14:50:45.842 R,8665,8790,9525,11285,8665,8790,9525,11285,24229,25980,21369,24548,  14,-253,  25,0,69,475210
14:50:45.842 R,8666,8789,9523,11283,8666,8789,9523,11283,24229,25976,21371,24544,  13,-253,  24,0,69,575210
14:50:45.842 R,8666,8788,9524,11282,8666,8788,9524,11282,24229,25977,21374,24544,  12,-253,  25,0,69,675210
14:50:45.992 R,8665,8787,9524,11283,8665,8787,9524,11283,24231,25975,21372,24545,  12,-254,  25,0,69,775210
14:50:45.992 R,8668,8792,9525,11285,8668,8792,9525,11285,24231,25980,21367,24543,  12,-253,  25,0,69,875210
14:50:45.992 R,8667,8789,9523,11282,8667,8789,9523,11282,24232,25977,21365,24543,  13,-254,  24,0,69,075280
14:50:45.992 R,8666,8791,9524,11286,8666,8791,9524,11286,24235,25977,21370,24543,  14,-254,  22,0,69,175280
14:50:45.992 R,8668,8788,9527,11286,8668,8788,9527,11286,24233,25973,21367,24548,  14,-254,  24,0,69,275280
14:50:45.992 R,8659,8780,9524,11266,8659,8780,9524,11266,24236,25976,21368,24541,  15,-254,  23,0,69,375280
14:50:46.142 R,8666,8789,9524,11287,8666,8789,9524,11287,24232,25974,21368,24542,  15,-253,  22,0,69,475280
14:50:46.142 R,8671,8791,9528,11287,8671,8791,9528,11287,24237,25975,21371,24548,  16,-253,  22,0,69,b75340
14:50:46.142 R,8671,8794,9526,11292,8671,8794,9526,11292,24238,25979,21371,24545,  16,-254,  22,0,69,c75340
14:50:46.142 R,8671,8783,9527,11284,8671,8783,9527,11284,24241,25975,21370,24546,  16,-253,  21,0,69,d75340
14:50:46.142 R,8672,8793,9527,11291,8672,8793,9527,11291,24241,25981,21374,24549,  16,-253,  22,0,69,e75340
14:50:46.292 R,8675,8794,9529,11292,8675,8794,9529,11292,24242,25980,21371,24549,  17,-253,  21,0,69,f75340
14:50:46.292 R,8675,8797,9530,11297,8675,8797,9530,11297,24248,25979,21375,24557,  16,-252,  20,0,69,675400
14:50:46.292 R,8678,8811,9537,11312,8678,8811,9537,11312,24249,25981,21378,24561,  17,-254,  21,0,69,775400
14:50:46.292 R,8678,8799,9532,11298,8678,8799,9532,11298,24251,25982,21375,24559,  17,-253,  20,0,69,875400
14:50:46.292 R,8678,8799,9532,11299,8678,8799,9532,11299,24254,25986,21378,24563,  17,-253,  21,0,69,975400
14:50:46.442 R,8680,8801,9534,11301,8680,8801,9534,11301,24254,25985,21374,24563,  18,-253,  20,0,69,a75400
14:50:46.442 R,8684,8802,9535,11304,8684,8802,9535,11304,24260,25985,21384,24568,  17,-253,  21,0,69,175460
14:50:46.442 R,8684,8807,9534,11308,8684,8807,9534,11308,24259,25988,21384,24571,  16,-254,  20,0,69,275460
14:50:46.442 R,8685,8803,9536,11305,8685,8803,9536,11305,24258,25984,21385,24569,  18,-254,  21,0,69,375460
14:50:46.442 R,8685,8803,9535,11306,8685,8803,9535,11306,24261,25990,21384,24568,  18,-254,  21,0,69,475460
14:50:46.592 R,8685,8801,9535,11301,8685,8801,9535,11301,24263,25983,21377,24564,  18,-253,  21,0,69,575460
14:50:46.592 R,8684,8800,9532,11299,8684,8800,9532,11299,24258,25983,21375,24562,  18,-253,  21,0,69,675460
14:50:46.592 R,8675,8787,9525,11285,8675,8787,9525,11285,24251,25970,21364,24543,  18,-253,  21,0,69,d75520
14:50:46.592 R,8679,8789,9528,11283,8679,8789,9528,11283,24247,25969,21361,24542,  17,-253,  20,0,69,e75520
14:50:46.592 R,8679,8788,9527,11289,8679,8788,9527,11289,24243,25973,21361,24545,  17,-254,  21,0,69,f75520
14:50:46.742 R,8676,8788,9524,11282,8676,8788,9524,11282,24253,25975,21364,24543,  18,-253,  20,0,69,075520
14:50:46.742 R,8676,8786,9524,11281,8676,8786,9524,11281,24246,25972,21362,24544,  20,-253,  20,0,69,175520
14:50:46.742 R,8673,8785,9524,11281,8673,8785,9524,11281,24243,25969,21357,24535,  18,-253,  19,0,69,975590
14:50:46.742 R,8686,8789,9549,11304,8686,8789,9549,11304,24243,25968,21357,24535,  19,-253,  20,0,69,a75590
14:50:46.742 R,8674,8787,9526,11282,8674,8787,9526,11282,24241,25966,21360,24540,  18,-253,  20,0,69,b75590
14:50:46.742 R,8674,8787,9525,11282,8674,8787,9525,11282,24246,25970,21359,24538,  18,-253,  20,0,69,c75590
14:50:47.069 R,8674,8785,9524,11280,8674,8785,9524,11280,24243,25967,21360,24535,  18,-253,  20,0,69,d75590
14:50:47.069 R,8675,8788,9528,11283,8675,8788,9528,11283,24244,25969,21361,24541,  19,-253,  20,0,69,575660
14:50:47.069 R,8679,8791,9527,11282,8679,8791,9527,11282,24240,25966,21361,24534,  20,-252,  20,0,69,675660
14:50:47.069 R,8678,8796,9521,11282,8678,8796,9521,11282,24244,25963,21363,24536,  19,-253,  20,0,69,775660
14:50:47.069 R,8674,8789,9524,11283,8674,8789,9524,11283,24245,25966,21363,24540,  18,-252,  20,0,69,875660
14:50:47.072 R,8675,8790,9529,11288,8675,8790,9529,11288,24245,25968,21365,24542,  19,-253,  21,0,69,975660
14:50:47.072 R,8678,8793,9531,11308,8678,8793,9531,11308,24249,25976,21367,24544,  20,-252,  21,0,69,f75710
14:50:47.072 R,8678,8792,9530,11290,8678,8792,9530,11290,24249,25972,21364,24545,  20,-253,  21,0,69,075710
14:50:47.072 R,8679,8793,9527,11290,8679,8793,9527,11290,24250,25972,21367,24545,  19,-253,  22,0,69,175710
14:50:47.072 R,8679,8793,9528,11287,8679,8793,9528,11287,24251,25970,21365,24545,  22,-252,  21,0,69,275710
14:50:47.192 R,8680,8793,9530,11290,8680,8793,9530,11290,24253,25974,21364,24542,  20,-253,  22,0,69,375710
14:50:47.192 R,8685,8796,9536,11298,8685,8796,9536,11298,24255,25976,21372,24553,  21,-253,  21,0,69,b75780
14:50:47.192 R,8683,8798,9535,11298,8683,8798,9535,11298,24256,25982,21372,24556,  23,-253,  22,0,69,c75780
14:50:47.192 R,8686,8800,9533,11299,8686,8800,9533,11299,24259,25980,21372,24556,  23,-253,  22,0,69,d75780
14:50:47.192 R,8685,8799,9536,11298,8685,8799,9536,11298,24258,25984,21373,24560,  23,-253,  22,0,69,e75780
14:50:47.342 R,8685,8796,9537,11301,8685,8796,9537,11301,24257,25976,21375,24557,  23,-251,  22,0,69,f75780
14:50:47.342 R,8688,8800,9536,11300,8688,8800,9536,11300,24259,25984,21376,24559,  21,-252,  22,0,69,075780
14:50:47.342 R,8688,8799,9536,11298,8688,8799,9536,11298,24265,25985,21376,24559,  21,-253,  21,0,69,775840
14:50:47.342 R,8687,8800,9536,11298,8687,8800,9536,11298,24267,25980,21372,24556,  21,-253,  21,0,69,875840
14:50:47.342 R,8683,8794,9530,11292,8683,8794,9530,11292,24261,25980,21368,24550,  21,-252,  21,0,69,975840
14:50:47.491 R,8685,8792,9531,11289,8685,8792,9531,11289,24261,25975,21365,24552,  20,-252,  20,0,69,a75840
14:50:47.491 R,8684,8789,9529,11289,8684,8789,9529,11289,24263,25971,21365,24546,  20,-252,  21,0,69,b75840
14:50:47.491 R,8678,8785,9526,11277,8678,8785,9526,11277,24246,25964,21352,24532,  21,-253,  21,0,70,275900
14:50:47.491 R,8677,8787,9523,11279,8677,8787,9523,11279,24249,25966,21358,24531,  20,-253,  21,0,70,375900
14:50:47.491 R,8678,8785,9524,11278,8678,8785,9524,11278,24248,25965,21354,24534,  21,-253,  22,0,70,475900
14:50:47.491 R,8676,8785,9523,11280,8676,8785,9523,11280,24246,25964,21353,24531,  21,-253,  22,0,70,575900
14:50:47.641 R,8678,8785,9523,11276,8678,8785,9523,11276,24246,25960,21359,24533,  21,-253,  21,0,70,675900
14:50:47.641 R,8677,8789,9523,11278,8677,8789,9523,11278,24244,25958,21356,24529,  20,-254,  21,0,70,e75970
14:50:47.641 R,8675,8787,9525,11290,8675,8787,9525,11290,24245,25959,21355,24530,  20,-253,  21,0,70,f75970
14:50:47.641 R,8676,8786,9526,11281,8676,8786,9526,11281,24242,25957,21354,24529,  21,-253,  21,0,70,075970
14:50:47.641 R,8676,8786,9522,11278,8676,8786,9522,11278,24242,25960,21354,24531,  19,-252,  20,0,70,175970
14:50:47.792 R,8677,8785,9524,11277,8677,8785,9524,11277,24245,25960,21353,24527,  20,-252,  20,0,70,275970
14:50:47.792 R,8679,8790,9525,11279,8679,8790,9525,11279,24243,25956,21357,24527,  13,-250,  22,0,70,976030
14:50:47.792 R,8678,8789,9525,11281,8678,8789,9525,11281,24240,25958,21356,24531,  14,-249,  21,0,70,a76030
14:50:47.792 R,8677,8776,9526,11278,8677,8776,9526,11278,24240,25960,21356,24537,  14,-250,  21,0,70,b76030
14:50:47.792 R,8679,8790,9526,11282,8679,8790,9526,11282,24246,25959,21360,24532,  11,-250,  21,0,70,c76030
14:50:47.942 R,8677,8791,9527,11285,8677,8791,9527,11285,24243,25965,21359,24537,  12,-250,  19,0,70,d76030
14:50:47.942 R,8678,8793,9529,11303,8678,8793,9529,11303,24244,25962,21364,24535,  14,-249,  17,0,70,e76030
14:50:47.942 R,8679,8793,9529,11289,8679,8793,9529,11289,24243,25960,21363,24542,  19,-247,   8,0,70,476080
14:50:47.942 R,8679,8793,9526,11289,8679,8793,9526,11289,24244,25964,21361,24543,  23,-249,   6,0,70,576080
14:50:47.942 R,8680,8794,9527,11291,8680,8794,9527,11291,24247,25965,21361,24541,  27,-252,   4,0,70,676080
14:50:48.092 R,8680,8794,9528,11290,8680,8794,9528,11290,24248,25965,21362,24544,  32,-252,   2,0,70,776080
14:50:48.092 R,8681,8792,9528,11292,8681,8792,9528,11292,24252,25969,21361,24546,  33,-253,  -1,0,70,876080
14:50:48.092 R,8681,8799,9535,11302,8681,8799,9535,11302,24246,25972,21366,24555,  23,-256, -15,0,70,076150
14:50:48.092 R,8680,8798,9534,11302,8680,8798,9534,11302,24248,25975,21367,24557,  23,-257, -18,0,70,176150
14:50:48.092 R,8683,8800,9533,11304,8683,8800,9533,11304,24247,25976,21371,24560,  22,-256, -20,0,70,276150
14:50:48.417 R,8699,8806,9558,11326,8699,8806,9558,11326,24247,25974,21372,24559,  21,-257, -21,0,70,376150
14:50:48.417 R,8681,8801,9537,11304,8681,8801,9537,11304,24242,25976,21373,24568,  21,-260, -21,0,70,476150
14:50:48.417 R,8679,8804,9534,11303,8679,8804,9534,11303,24242,25976,21373,24568,   8,-255, -17,0,70,c76220
