14:51:11.940  14,0,71,785830
14:51:17.041 R,8623,8805,9418,11309,8623,8805,9418,11309,24087,25691,21391,24573,-104,-236,   5,0,70,188010
14:51:17.041 R,8615,8797,9396,11287,8615,8797,9396,11287,24088,25690,21395,24575,-103,-234,   5,0,70,288010
14:51:17.192 R,8620,8808,9417,11310,8620,8808,9417,11310,24081,25687,21395,24577,-102,-229,   2,0,70,388010
14:51:17.192 R,8618,8808,9412,11309,8618,8808,9412,11309,24085,25685,21395,24575, -96,-236,   4,0,70,488010
14:51:17.192 R,8613,8803,9399,11302,8613,8803,9399,11302,24089,25650,21397,24592, -81,-242,   2,0,70,c88080
14:51:17.192 R,8626,8809,9400,11321,8626,8809,9400,11321,24085,25649,21401,24592, -76,-244,   2,0,70,d88080
14:51:17.192 R,8625,8811,9397,11323,8625,8811,9397,11323,24088,25639,21399,24598, -72,-246,   2,0,70,e88080
14:51:17.192 R,8626,8813,9402,11328,8626,8813,9402,11328,24089,25640,21400,24595, -69,-244,   2,0,70,f88080
14:51:17.342 R,8626,8812,9398,11326,8626,8812,9398,11326,24090,25633,21398,24602, -70,-242,   3,0,70,088080
14:51:17.342 R,8617,8797,9385,11308,8617,8797,9385,11308,24078,25616,21380,24578, -76,-239,   0,0,70,788140
14:51:17.342 R,8622,8795,9385,11303,8622,8795,9385,11303,24077,25612,21376,24571, -77,-237,  -2,0,70,888140
14:51:17.342 R,8614,8794,9381,11303,8614,8794,9381,11303,24077,25611,21375,24568, -77,-239,  -2,0,70,988140
14:51:17.342 R,8614,8791,9385,11301,8614,8791,9385,11301,24074,25609,21372,24571, -75,-241,  -3,0,70,a88140
14:51:17.493 R,8612,8790,9381,11298,8612,8790,9381,11298,24069,25606,21368,24567, -73,-244,  -4,0,70,b88140
14:51:17.493 R,8604,8781,9371,11292,8604,8781,9371,11292,24055,25588,21359,24560, -70,-247,  -7,0,70,288200
14:51:17.493 R,8606,8800,9373,11312,8606,8800,9373,11312,24053,25590,21357,24555, -71,-248,  -8,0,70,388200
14:51:17.493 R,8603,8783,9368,11291,8603,8783,9368,11291,24050,25581,21359,24553, -74,-246,  -8,0,70,488200
14:51:17.493 R,8603,8784,9365,11289,8603,8784,9365,11289,24050,25577,21358,24553, -74,-246,  -9,0,70,588200
14:51:17.641 R,8611,8789,9368,11301,8611,8789,9368,11301,24048,25576,21359,24555, -76,-244,  -9,0,70,688200
14:51:17.641 R,8601,8787,9363,11290,8601,8787,9363,11290,24043,25570,21360,24557, -81,-240, -12,0,70,788200
14:51:17.641 R,8597,8781,9354,11291,8597,8781,9354,11291,24039,25541,21355,24550, -72,-243, -10,0,70,d88250
14:51:17.641 R,8600,8786,9365,11308,8600,8786,9365,11308,24037,25540,21354,24553, -68,-243, -10,0,70,e88250
