host_time_iso,host_time_unix_ns,sample_index,record_type,ir1,ir2,ir3,ir4,ir1_repeat,ir2_repeat,ir3_repeat,ir4_repeat,red1,red2,red3,red4,accel_x_raw,accel_y_raw,accel_z_raw,accel_x_g,accel_y_g,accel_z_g,reserved,heart_rate,debug
2026-05-18T04:12:13.384+00:00,1779077533384945000,140,R,8244,10030,9665,11370,8244,10030,9665,11370,23418,26722,23464,23986,-121,-223,16,-0.47451,-0.87451,0.062745,0,63,02880
2026-05-18T04:12:13.384+00:00,1779077533384966000,141,R,8243,10029,9664,11372,8243,10029,9664,11372,23415,26719,23458,23988,-121,-222,18,-0.47451,-0.870588,0.070588,0,63,12880
2026-05-18T04:12:13.682+00:00,1779077533682960000,142,R,8242,10027,9663,11372,8242,10027,9663,11372,23417,26711,23459,23992,-121,-223,17,-0.47451,-0.87451,0.066667,0,63,22880
2026-05-18T04:12:13.683+00:00,1779077533683118000,143,R,8240,10030,9656,11366,8240,10030,9656,11366,23415,26704,23461,23993,-121,-223,17,-0.47451,-0.87451,0.066667,0,63,32880
2026-05-18T04:12:13.683+00:00,1779077533683193000,144,R,8243,10030,9657,11373,8243,10030,9657,11373,23416,26701,23462,23996,-119,-224,17,-0.466667,-0.878431,0.066667,0,63,42880
2026-05-18T04:12:13.683+00:00,1779077533683365000,145,R,8235,10016,9640,11358,8235,10016,9640,11358,23397,26667,23439,23988,-120,-223,16,-0.470588,-0.87451,0.062745,0,63,c2950
2026-05-18T04:12:13.683+00:00,1779077533683744000,146,R,8235,10011,9642,11357,8235,10011,9642,11357,23401,26668,23433,23982,-120,-223,16,-0.470588,-0.87451,0.062745,0,63,d2950
2026-05-18T04:12:13.683+00:00,1779077533683830000,147,R,8234,10012,9645,11355,8234,10012,9645,11355,23396,26680,23436,23980,-120,-223,17,-0.470588,-0.87451,0.066667,0,63,e2950
2026-05-18T04:12:13.688+00:00,1779077533688097000,148,R,8234,10008,9646,11354,8234,10008,9646,11354,23401,26686,23433,23977,-121,-224,17,-0.47451,-0.878431,0.066667,0,63,f2950
2026-05-18T04:12:13.688+00:00,1779077533688145000,149,R,8234,10011,9647,11351,8234,10011,9647,11351,23401,26684,23434,23974,-121,-224,16,-0.47451,-0.878431,0.062745,0,63,02950
2026-05-18T04:12:13.688+00:00,1779077533688173000,150,R,8235,10005,9658,11343,8235,10005,9658,11343,23408,26715,23426,23961,-119,-224,17,-0.466667,-0.878431,0.066667,0,63,83020
2026-05-18T04:12:13.688+00:00,1779077533688405000,151,R,8236,10006,9659,11342,8236,10006,9659,11342,23408,26716,23429,23959,-118,-225,17,-0.462745,-0.882353,0.066667,0,63,93020
2026-05-18T04:12:13.688+00:00,1779077533688433000,152,R,8238,10005,9659,11343,8238,10005,9659,11343,23411,26724,23428,23961,-121,-225,18,-0.47451,-0.882353,0.070588,0,63,a3020
2026-05-18T04:12:13.837+00:00,1779077533837690000,153,R,8238,10009,9663,11345,8238,10009,9663,11345,23407,26725,23431,23960,-119,-225,17,-0.466667,-0.882353,0.066667,0,63,b3020
2026-05-18T04:12:13.837+00:00,1779077533837733000,154,R,8239,10006,9665,11343,8239,10006,9665,11343,23410,26727,23431,23962,-121,-224,18,-0.47451,-0.878431,0.070588,0,63,c3020
2026-05-18T04:12:13.837+00:00,1779077533837753000,155,R,8240,10004,9666,11342,8240,10004,9666,11342,23414,26738,23425,23954,-119,-224,17,-0.466667,-0.878431,0.066667,0,63,33080
2026-05-18T04:12:13.837+00:00,1779077533837769000,156,R,8239,10004,9666,11340,8239,10004,9666,11340,23412,26738,23427,23956,-120,-224,16,-0.470588,-0.878431,0.062745,0,63,43080
2026-05-18T04:12:13.837+00:00,1779077533837785000,157,R,8240,10005,9666,11340,8240,10005,9666,11340,23411,26741,23427,23956,-120,-225,17,-0.470588,-0.882353,0.066667,0,63,53080
2026-05-18T04:12:14.134+00:00,1779077534134792000,158,R,8239,10005,9666,11340,8239,10005,9666,11340,23412,26744,23424,23958,-122,-225,17,-0.478431,-0.882353,0.066667,0,63,63080
2026-05-18T04:12:14.134+00:00,1779077534134831000,159,R,8240,10003,9667,11340,8240,10003,9667,11340,23417,26744,23430,23960,-120,-225,17,-0.470588,-0.882353,0.066667,0,63,73080
2026-05-18T04:12:14.134+00:00,1779077534134848000,160,R,8240,10008,9675,11352,8240,10008,9675,11352,23418,26753,23430,23962,-119,-225,17,-0.466667,-0.882353,0.066667,0,63,e3140
2026-05-18T04:12:14.134+00:00,1779077534134862000,161,R,8238,10008,9666,11343,8238,10008,9666,11343,23415,26753,23431,23964,-119,-227,17,-0.466667,-0.890196,0.066667,0,63,f3140
2026-05-18T04:12:14.134+00:00,1779077534134877000,162,R,8243,10008,9674,11348,8243,10008,9674,11348,23415,26749,23434,23962,-118,-226,17,-0.462745,-0.886275,0.066667,0,63,03140
2026-05-18T04:12:14.433+00:00,1779077534433907000,163,R,8243,10009,9675,11349,8243,10009,9675,11349,23418,26753,23430,23965,-118,-227,17,-0.462745,-0.890196,0.066667,0,63,13140
2026-05-18T04:12:14.434+00:00,1779077534434074000,164,R,8243,10009,9675,11349,8243,10009,9675,11349,23421,26759,23434,23963,-117,-227,17,-0.458824,-0.890196,0.066667,0,63,23140
2026-05-18T04:12:14.434+00:00,1779077534434147000,165,R,8243,10012,9677,11350,8243,10012,9677,11350,23419,26760,23433,23964,-118,-228,17,-0.462745,-0.894118,0.066667,0,63,33140
2026-05-18T04:12:14.434+00:00,1779077534434221000,166,R,8248,10015,9683,11354,8248,10015,9683,11354,23425,26773,23441,23971,-127,-222,17,-0.498039,-0.870588,0.066667,0,63,93190
2026-05-18T04:12:14.434+00:00,1779077534434286000,167,R,8248,10015,9687,11357,8248,10015,9687,11357,23424,26770,23439,23967,-128,-221,18,-0.501961,-0.866667,0.070588,0,63,a3190
2026-05-18T04:12:14.440+00:00,1779077534440362000,168,R,8251,10021,9688,11358,8251,10021,9688,11358,23425,26773,23439,23968,-126,-222,19,-0.494118,-0.870588,0.07451,0,63,b3190
2026-05-18T04:12:14.440+00:00,1779077534440445000,169,R,8251,10017,9686,11358,8251,10017,9686,11358,23427,26780,23442,23970,-123,-222,19,-0.482353,-0.870588,0.07451,0,63,c3190
2026-05-18T04:12:14.440+00:00,1779077534440510000,170,R,8249,10017,9689,11357,8249,10017,9689,11357,23429,26777,23443,23974,-122,-221,19,-0.478431,-0.866667,0.07451,0,63,d3190
2026-05-18T04:12:14.440+00:00,1779077534440572000,171,R,8253,10025,9690,11367,8253,10025,9690,11367,23433,26784,23451,23983,-120,-224,17,-0.470588,-0.878431,0.066667,0,63,53260
2026-05-18T04:12:14.440+00:00,1779077534440635000,172,R,8254,10022,9696,11369,8254,10022,9696,11369,23434,26784,23451,23986,-121,-224,16,-0.47451,-0.878431,0.062745,0,63,63260
2026-05-18T04:12:14.590+00:00,1779077534590378000,173,R,8253,10028,9694,11369,8253,10028,9694,11369,23433,26786,23452,23986,-123,-225,16,-0.482353,-0.882353,0.062745,0,63,73260
2026-05-18T04:12:14.590+00:00,1779077534590526000,174,R,8256,10029,9696,11372,8256,10029,9696,11372,23436,26789,23453,23989,-124,-224,17,-0.486275,-0.878431,0.066667,0,63,83260
2026-05-18T04:12:14.590+00:00,1779077534590606000,175,R,8254,10029,9694,11372,8254,10029,9694,11372,23436,26786,23456,23992,-124,-223,16,-0.486275,-0.87451,0.062745,0,63,93260
2026-05-18T04:12:14.590+00:00,1779077534590675000,176,R,8258,10030,9697,11378,8258,10030,9697,11378,23442,26796,23455,23999,-119,-224,16,-0.466667,-0.878431,0.062745,0,63,03320
2026-05-18T04:12:14.590+00:00,1779077534590739000,177,R,8259,10029,9696,11378,8259,10029,9696,11378,23437,26789,23457,23995,-121,-225,17,-0.47451,-0.882353,0.066667,0,63,13320
2026-05-18T04:12:14.590+00:00,1779077534590803000,178,R,8260,10029,9694,11372,8260,10029,9694,11372,23435,26793,23451,23991,-121,-226,17,-0.47451,-0.886275,0.066667,0,63,23320
2026-05-18T04:12:14.888+00:00,1779077534888928000,179,R,8258,10026,9694,11368,8258,10026,9694,11368,23435,26789,23449,23990,-122,-226,18,-0.478431,-0.886275,0.070588,0,63,33320
2026-05-18T04:12:14.889+00:00,1779077534889096000,180,R,8256,10024,9690,11364,8256,10024,9690,11364,23436,26788,23449,23983,-120,-225,18,-0.470588,-0.882353,0.070588,0,63,43320
2026-05-18T04:12:14.889+00:00,1779077534889170000,181,R,8248,10013,9688,11350,8248,10013,9688,11350,23426,26776,23440,23966,-123,-224,18,-0.482353,-0.878431,0.070588,0,63,b3380
2026-05-18T04:12:14.889+00:00,1779077534889237000,182,R,8248,10012,9686,11347,8248,10012,9686,11347,23421,26773,23437,23966,-123,-223,17,-0.482353,-0.87451,0.066667,0,63,c3380
2026-05-18T04:12:14.889+00:00,1779077534889302000,183,R,8247,10011,9686,11347,8247,10011,9686,11347,23423,26774,23435,23959,-123,-223,17,-0.482353,-0.87451,0.066667,0,63,d3380
2026-05-18T04:12:15.039+00:00,1779077535039563000,184,R,8246,10009,9684,11344,8246,10009,9684,11344,23425,26775,23433,23958,-123,-224,18,-0.482353,-0.878431,0.070588,0,63,e3380
2026-05-18T04:12:15.039+00:00,1779077535039726000,185,R,8245,10011,9684,11341,8245,10011,9684,11341,23419,26770,23431,23956,-120,-224,17,-0.470588,-0.878431,0.066667,0,63,f3380
2026-05-18T04:12:15.039+00:00,1779077535039801000,186,R,8246,10011,9684,11342,8246,10011,9684,11342,23418,26772,23429,23954,-122,-224,19,-0.478431,-0.878431,0.07451,0,63,63440
2026-05-18T04:12:15.039+00:00,1779077535039866000,187,R,8243,10007,9683,11344,8243,10007,9683,11344,23415,26778,23431,23957,-120,-224,19,-0.470588,-0.878431,0.07451,0,63,73440
2026-05-18T04:12:15.039+00:00,1779077535039929000,188,R,8242,10007,9677,11337,8242,10007,9677,11337,23416,26773,23429,23955,-120,-225,19,-0.470588,-0.882353,0.07451,0,63,83440
2026-05-18T04:12:15.333+00:00,1779077535333089000,189,R,8243,10008,9682,11343,8243,10008,9682,11343,23417,26776,23427,23951,-120,-225,17,-0.470588,-0.882353,0.066667,0,63,93440
2026-05-18T04:12:15.333+00:00,1779077535333155000,190,R,8242,10011,9684,11341,8242,10011,9684,11341,23415,26775,23425,23951,-120,-225,17,-0.470588,-0.882353,0.066667,0,63,a3440
2026-05-18T04:12:15.333+00:00,1779077535333182000,191,R,8243,10011,9685,11344,8243,10011,9685,11344,23417,26778,23432,23952,-123,-224,18,-0.482353,-0.878431,0.070588,0,64,33520
2026-05-18T04:12:15.333+00:00,1779077535333206000,192,R,8245,10012,9687,11345,8245,10012,9687,11345,23416,26787,23432,23952,-124,-224,19,-0.486275,-0.878431,0.07451,0,64,43520
2026-05-18T04:12:15.333+00:00,1779077535333228000,193,R,8244,10014,9688,11344,8244,10014,9688,11344,23418,26784,23433,23954,-124,-223,19,-0.486275,-0.87451,0.07451,0,64,53520
2026-05-18T04:12:15.339+00:00,1779077535339984000,194,R,8246,10011,9691,11347,8246,10011,9691,11347,23416,26785,23436,23956,-122,-222,19,-0.478431,-0.870588,0.07451,0,64,63520
2026-05-18T04:12:15.340+00:00,1779077535340017000,195,R,8246,10012,9690,11347,8246,10012,9690,11347,23419,26789,23432,23955,-121,-222,19,-0.47451,-0.870588,0.07451,0,64,73520
2026-05-18T04:12:15.340+00:00,1779077535340043000,196,R,8249,10016,9691,11350,8249,10016,9691,11350,23422,26791,23442,23964,-120,-224,19,-0.470588,-0.878431,0.07451,0,64,d3570
2026-05-18T04:12:15.340+00:00,1779077535340069000,197,R,8248,10020,9695,11354,8248,10020,9695,11354,23419,26792,23442,23964,-121,-223,19,-0.47451,-0.87451,0.07451,0,64,e3570
2026-05-18T04:12:15.340+00:00,1779077535340198000,198,R,8248,10015,9694,11352,8248,10015,9694,11352,23423,26792,23437,23962,-123,-223,18,-0.482353,-0.87451,0.070588,0,64,f3570
2026-05-18T04:12:15.637+00:00,1779077535637888000,199,R,8250,10019,9694,11353,8250,10019,9694,11353,23420,26793,23439,23964,-122,-223,19,-0.478431,-0.87451,0.07451,0,64,03570
2026-05-18T04:12:15.637+00:00,1779077535637999000,200,R,8249,10019,9693,11356,8249,10019,9693,11356,23423,26792,23441,23962,-122,-223,19,-0.478431,-0.87451,0.07451,0,64,13570
2026-05-18T04:12:15.638+00:00,1779077535638072000,201,R,8249,10021,9695,11356,8249,10021,9695,11356,23422,26793,23438,23965,-122,-225,18,-0.478431,-0.882353,0.070588,0,64,23570
2026-05-18T04:12:15.638+00:00,1779077535638137000,202,R,8253,10027,9702,11366,8253,10027,9702,11366,23429,26800,23447,23974,-124,-223,18,-0.486275,-0.87451,0.070588,0,64,a3640
2026-05-18T04:12:15.638+00:00,1779077535638233000,203,R,8252,10027,9698,11364,8252,10027,9698,11364,23434,26803,23452,23974,-122,-223,17,-0.478431,-0.87451,0.066667,0,64,b3640
2026-05-18T04:12:15.788+00:00,1779077535788172000,204,R,8255,10026,9703,11369,8255,10026,9703,11369,23433,26804,23454,23981,-122,-224,17,-0.478431,-0.878431,0.066667,0,64,c3640
2026-05-18T04:12:15.788+00:00,1779077535788286000,205,R,8256,10027,9701,11369,8256,10027,9701,11369,23431,26797,23453,23976,-121,-224,16,-0.47451,-0.878431,0.062745,0,64,d3640
2026-05-18T04:12:15.788+00:00,1779077535788357000,206,R,8255,10031,9702,11371,8255,10031,9702,11371,23427,26803,23453,23982,-123,-225,17,-0.482353,-0.882353,0.066667,0,64,e3640
2026-05-18T04:12:15.788+00:00,1779077535788424000,207,R,8258,10036,9706,11377,8258,10036,9706,11377,23433,26805,23459,23988,-118,-225,19,-0.462745,-0.882353,0.07451,0,64,43690
2026-05-18T04:12:15.788+00:00,1779077535788488000,208,R,8262,10036,9705,11377,8262,10036,9705,11377,23432,26805,23463,23989,-117,-225,18,-0.458824,-0.882353,0.070588,0,64,53690
2026-05-18T04:12:15.938+00:00,1779077535938479000,209,R,8260,10035,9706,11377,8260,10035,9706,11377,23437,26807,23464,23990,-116,-226,18,-0.454902,-0.886275,0.070588,0,64,63690
2026-05-18T04:12:15.938+00:00,1779077535938597000,210,R,8261,10038,9705,11380,8261,10038,9705,11380,23435,26807,23464,23993,-118,-227,17,-0.462745,-0.890196,0.066667,0,64,73690
2026-05-18T04:12:15.938+00:00,1779077535938725000,211,R,8260,10040,9704,11384,8260,10040,9704,11384,23436,26809,23463,23998,-119,-226,18,-0.466667,-0.886275,0.070588,0,64,83690
2026-05-18T04:12:15.939+00:00,1779077535939158000,212,R,8257,10028,9696,11365,8257,10028,9696,11365,23431,26794,23452,23975,-123,-221,18,-0.482353,-0.866667,0.070588,0,64,03760
2026-05-18T04:12:15.939+00:00,1779077535939461000,213,R,8254,10026,9697,11361,8254,10026,9697,11361,23430,26794,23450,23971,-124,-221,17,-0.486275,-0.866667,0.066667,0,64,13760
2026-05-18T04:12:15.939+00:00,1779077535939542000,214,R,8251,10022,9693,11356,8251,10022,9693,11356,23427,26785,23445,23965,-125,-221,18,-0.490196,-0.866667,0.070588,0,64,23760
2026-05-18T04:12:16.087+00:00,1779077536087477000,215,R,8252,10020,9693,11353,8252,10020,9693,11353,23426,26786,23450,23968,-123,-222,18,-0.482353,-0.870588,0.070588,0,64,33760
2026-05-18T04:12:16.087+00:00,1779077536087512000,216,R,8253,10019,9691,11353,8253,10019,9691,11353,23426,26784,23446,23963,-122,-223,18,-0.478431,-0.87451,0.070588,0,64,43760
2026-05-18T04:12:16.087+00:00,1779077536087530000,217,R,8245,10012,9686,11346,8245,10012,9686,11346,23411,26772,23433,23952,-120,-227,17,-0.470588,-0.890196,0.066667,0,64,b3820
2026-05-18T04:12:16.087+00:00,1779077536087546000,218,R,8246,10014,9685,11343,8246,10014,9685,11343,23410,26769,23435,23953,-120,-227,16,-0.470588,-0.890196,0.062745,0,64,c3820
2026-05-18T04:12:16.087+00:00,1779077536087561000,219,R,8244,10012,9684,11343,8244,10012,9684,11343,23413,26773,23435,23953,-121,-226,16,-0.47451,-0.886275,0.062745,0,64,d3820
2026-05-18T04:12:16.238+00:00,1779077536238174000,220,R,8246,10014,9682,11340,8246,10014,9682,11340,23412,26771,23432,23953,-122,-224,17,-0.478431,-0.878431,0.066667,0,64,e3820
2026-05-18T04:12:16.238+00:00,1779077536238209000,221,R,8246,10013,9685,11344,8246,10013,9685,11344,23410,26770,23435,23951,-125,-224,17,-0.490196,-0.878431,0.066667,0,64,f3820
2026-05-18T04:12:16.238+00:00,1779077536238226000,222,R,8241,10012,9681,11341,8241,10012,9681,11341,23409,26764,23432,23945,-120,-224,17,-0.470588,-0.878431,0.066667,0,64,83900
2026-05-18T04:12:16.238+00:00,1779077536238241000,223,R,8245,10013,9682,11340,8245,10013,9682,11340,23405,26767,23434,23947,-120,-225,17,-0.470588,-0.882353,0.066667,0,64,93900
2026-05-18T04:12:16.238+00:00,1779077536238255000,224,R,8243,10013,9684,11342,8243,10013,9684,11342,23407,26766,23430,23948,-120,-225,17,-0.470588,-0.882353,0.066667,0,64,a3900
2026-05-18T04:12:16.537+00:00,1779077536537338000,225,R,8242,10011,9681,11341,8242,10011,9681,11341,23406,26762,23431,23946,-121,-224,17,-0.47451,-0.878431,0.066667,0,64,b3900
2026-05-18T04:12:16.537+00:00,1779077536537754000,226,R,8242,10013,9682,11341,8242,10013,9682,11341,23407,26766,23430,23946,-121,-225,17,-0.47451,-0.882353,0.066667,0,64,c3900
2026-05-18T04:12:16.537+00:00,1779077536537835000,227,R,8245,10013,9686,11345,8245,10013,9686,11345,23412,26766,23435,23950,-120,-226,17,-0.470588,-0.886275,0.066667,0,64,23950
2026-05-18T04:12:16.537+00:00,1779077536537901000,228,R,8244,10016,9685,11346,8244,10016,9685,11346,23415,26768,23435,23951,-120,-226,16,-0.470588,-0.886275,0.062745,0,64,33950
2026-05-18T04:12:16.537+00:00,1779077536537964000,229,R,8243,10016,9686,11346,8243,10016,9686,11346,23411,26766,23436,23953,-119,-226,18,-0.466667,-0.886275,0.070588,0,64,43950
2026-05-18T04:12:16.686+00:00,1779077536686323000,230,R,8246,10017,9685,11347,8246,10017,9685,11347,23410,26766,23437,23951,-120,-226,17,-0.470588,-0.886275,0.066667,0,64,53950
2026-05-18T04:12:16.686+00:00,1779077536686362000,231,R,8246,10015,9687,11348,8246,10015,9687,11348,23410,26768,23436,23953,-120,-225,18,-0.470588,-0.882353,0.070588,0,64,63950
2026-05-18T04:12:16.686+00:00,1779077536686382000,232,R,8244,10017,9687,11346,8244,10017,9687,11346,23414,26769,23439,23953,-122,-224,18,-0.478431,-0.878431,0.070588,0,64,73950
2026-05-18T04:12:16.686+00:00,1779077536686399000,233,R,8252,10020,9690,11354,8252,10020,9690,11354,23415,26776,23442,23960,-121,-224,18,-0.47451,-0.878431,0.070588,0,64,d4000
2026-05-18T04:12:16.686+00:00,1779077536686414000,234,R,8250,10022,9689,11354,8250,10022,9689,11354,23417,26775,23441,23958,-121,-225,19,-0.47451,-0.882353,0.07451,0,64,e4000
2026-05-18T04:12:16.836+00:00,1779077536836744000,235,R,8244,10019,9690,11348,8244,10019,9690,11348,23416,26780,23438,23961,-122,-225,18,-0.478431,-0.882353,0.070588,0,64,f4000
2026-05-18T04:12:16.836+00:00,1779077536836851000,236,R,8250,10021,9692,11358,8250,10021,9692,11358,23420,26780,23442,23963,-121,-224,18,-0.47451,-0.878431,0.070588,0,64,04000
2026-05-18T04:12:16.836+00:00,1779077536836922000,237,R,8252,10024,9691,11360,8252,10024,9691,11360,23419,26780,23442,23964,-121,-224,18,-0.47451,-0.878431,0.070588,0,64,14000
2026-05-18T04:12:16.836+00:00,1779077536836986000,238,R,8254,10027,9695,11367,8254,10027,9695,11367,23425,26783,23451,23976,-125,-223,18,-0.490196,-0.87451,0.070588,0,64,94070
2026-05-18T04:12:16.837+00:00,1779077536837049000,239,R,8257,10027,9698,11367,8257,10027,9698,11367,23426,26784,23449,23975,-124,-223,17,-0.486275,-0.87451,0.066667,0,64,a4070
2026-05-18T04:12:16.985+00:00,1779077536985280000,240,R,8256,10031,9694,11368,8256,10031,9694,11368,23425,26784,23450,23980,-124,-222,18,-0.486275,-0.870588,0.070588,0,64,b4070
2026-05-18T04:12:16.985+00:00,1779077536985437000,241,R,8256,10030,9697,11369,8256,10030,9697,11369,23427,26784,23451,23980,-123,-223,16,-0.482353,-0.87451,0.062745,0,64,c4070
2026-05-18T04:12:16.985+00:00,1779077536985510000,242,R,8255,10030,9698,11370,8255,10030,9698,11370,23429,26783,23453,23978,-123,-224,17,-0.482353,-0.878431,0.066667,0,64,d4070
2026-05-18T04:12:16.985+00:00,1779077536985576000,243,R,8261,10034,9701,11380,8261,10034,9701,11380,23434,26788,23457,23991,-120,-225,19,-0.470588,-0.882353,0.07451,0,64,44130
2026-05-18T04:12:16.985+00:00,1779077536985640000,244,R,8262,10036,9701,11381,8262,10036,9701,11381,23434,26787,23452,23989,-123,-224,20,-0.482353,-0.878431,0.078431,0,64,54130
2026-05-18T04:12:16.985+00:00,1779077536985701000,245,R,8261,10033,9698,11381,8261,10033,9698,11381,23433,26783,23457,23986,-124,-221,19,-0.486275,-0.866667,0.07451,0,64,64130
2026-05-18T04:12:17.135+00:00,1779077537135612000,246,R,8259,10034,9698,11379,8259,10034,9698,11379,23433,26784,23450,23986,-124,-220,19,-0.486275,-0.862745,0.07451,0,64,74130
2026-05-18T04:12:17.135+00:00,1779077537135730000,247,R,8257,10024,9696,11369,8257,10024,9696,11369,23430,26780,23450,23982,-122,-224,17,-0.478431,-0.878431,0.066667,0,64,84130
2026-05-18T04:12:17.135+00:00,1779077537135802000,248,R,8251,10017,9682,11352,8251,10017,9682,11352,23418,26757,23436,23963,-118,-227,16,-0.462745,-0.890196,0.062745,0,64,f4190
2026-05-18T04:12:17.135+00:00,1779077537135867000,249,R,8248,10012,9682,11351,8248,10012,9682,11351,23412,26755,23433,23959,-118,-227,17,-0.462745,-0.890196,0.066667,0,64,04190
2026-05-18T04:12:17.135+00:00,1779077537135928000,250,R,8250,10015,9675,11348,8250,10015,9675,11348,23413,26754,23432,23960,-118,-227,17,-0.462745,-0.890196,0.066667,0,64,14190
2026-05-18T04:12:17.433+00:00,1779077537433813000,251,R,8246,10013,9678,11348,8246,10013,9678,11348,23412,26752,23432,23958,-117,-227,17,-0.458824,-0.890196,0.066667,0,64,24190
2026-05-18T04:12:17.433+00:00,1779077537433965000,252,R,8247,10013,9678,11347,8247,10013,9678,11347,23412,26751,23429,23957,-118,-226,16,-0.462745,-0.886275,0.062745,0,64,34190
2026-05-18T04:12:17.434+00:00,1779077537434039000,253,R,8245,10012,9676,11347,8245,10012,9676,11347,23405,26740,23431,23954,-119,-227,17,-0.466667,-0.890196,0.066667,0,64,b4260
2026-05-18T04:12:17.434+00:00,1779077537434105000,254,R,8244,10015,9677,11347,8244,10015,9677,11347,23406,26745,23430,23954,-117,-226,16,-0.458824,-0.886275,0.062745,0,64,c4260
2026-05-18T04:12:17.434+00:00,1779077537434172000,255,R,8245,10007,9684,11342,8245,10007,9684,11342,23404,26747,23432,23955,-115,-225,16,-0.45098,-0.882353,0.062745,0,64,d4260
2026-05-18T04:12:17.439+00:00,1779077537439307000,256,R,8242,10011,9675,11345,8242,10011,9675,11345,23406,26744,23430,23956,-114,-226,17,-0.447059,-0.886275,0.066667,0,64,e4260
2026-05-18T04:12:17.439+00:00,1779077537439408000,257,R,8244,10011,9675,11343,8244,10011,9675,11343,23409,26742,23428,23951,-114,-226,16,-0.447059,-0.886275,0.062745,0,64,f4260
2026-05-18T04:12:17.439+00:00,1779077537439494000,258,R,8241,10016,9679,11352,8241,10016,9679,11352,23404,26742,23429,23950,-116,-226,15,-0.454902,-0.886275,0.058824,0,64,74330
2026-05-18T04:12:17.439+00:00,1779077537439562000,259,R,8244,10013,9675,11349,8244,10013,9675,11349,23404,26741,23431,23953,-116,-227,15,-0.454902,-0.890196,0.058824,0,64,84330
2026-05-18T04:12:17.439+00:00,1779077537439626000,260,R,8243,10012,9676,11346,8243,10012,9676,11346,23405,26741,23429,23952,-114,-228,14,-0.447059,-0.894118,0.054902,0,64,94330
2026-05-18T04:12:17.588+00:00,1779077537588868000,261,R,8243,10015,9676,11348,8243,10015,9676,11348,23399,26739,23433,23955,-114,-229,14,-0.447059,-0.898039,0.054902,0,64,a4330
2026-05-18T04:12:17.589+00:00,1779077537589019000,262,R,8245,10015,9677,11347,8245,10015,9677,11347,23400,26741,23432,23957,-113,-229,14,-0.443137,-0.898039,0.054902,0,64,b4330
2026-05-18T04:12:17.589+00:00,1779077537589096000,263,R,8247,10019,9687,11355,8247,10019,9687,11355,23406,26744,23439,23961,-116,-228,13,-0.454902,-0.894118,0.05098,0,64,34400
2026-05-18T04:12:17.589+00:00,1779077537589163000,264,R,8246,10020,9682,11355,8246,10020,9682,11355,23402,26746,23437,23963,-114,-229,12,-0.447059,-0.898039,0.047059,0,64,44400
2026-05-18T04:12:17.589+00:00,1779077537589227000,265,R,8247,10022,9681,11359,8247,10022,9681,11359,23407,26747,23442,23962,-115,-229,12,-0.45098,-0.898039,0.047059,0,64,54400
2026-05-18T04:12:17.883+00:00,1779077537884047000,266,R,8251,10020,9690,11364,8251,10020,9690,11364,23407,26748,23441,23964,-115,-228,14,-0.45098,-0.894118,0.054902,0,64,64400
2026-05-18T04:12:17.884+00:00,1779077537884205000,267,R,8246,10026,9685,11358,8246,10026,9685,11358,23409,26748,23443,23965,-116,-226,14,-0.454902,-0.886275,0.054902,0,64,74400
2026-05-18T04:12:17.884+00:00,1779077537884281000,268,R,8248,10022,9684,11358,8248,10022,9684,11358,23411,26750,23443,23965,-116,-227,14,-0.454902,-0.890196,0.054902,0,64,84400
2026-05-18T04:12:17.884+00:00,1779077537884347000,269,R,8252,10028,9688,11367,8252,10028,9688,11367,23415,26759,23445,23974,-116,-228,14,-0.454902,-0.894118,0.054902,0,64,f4460
2026-05-18T04:12:17.884+00:00,1779077537884410000,270,R,8251,10028,9690,11368,8251,10028,9690,11368,23413,26756,23453,23976,-116,-227,14,-0.454902,-0.890196,0.054902,0,64,04460
2026-05-18T04:12:17.889+00:00,1779077537889454000,271,R,8251,10030,9688,11368,8251,10030,9688,11368,23415,26760,23451,23976,-115,-226,14,-0.45098,-0.886275,0.054902,0,64,14460
2026-05-18T04:12:17.889+00:00,1779077537889545000,272,R,8253,10027,9687,11368,8253,10027,9687,11368,23411,26756,23452,23976,-115,-227,13,-0.45098,-0.890196,0.05098,0,64,24460
2026-05-18T04:12:17.889+00:00,1779077537889852000,273,R,8254,10030,9690,11368,8254,10030,9690,11368,23415,26762,23454,23981,-115,-228,13,-0.45098,-0.894118,0.05098,0,64,34460
2026-05-18T04:12:17.889+00:00,1779077537889920000,274,R,8257,10036,9694,11380,8257,10036,9694,11380,23420,26768,23457,23987,-115,-227,13,-0.45098,-0.890196,0.05098,0,64,a4520
2026-05-18T04:12:17.889+00:00,1779077537889982000,275,R,8256,10034,9694,11379,8256,10034,9694,11379,23423,26766,23459,23989,-117,-228,13,-0.458824,-0.894118,0.05098,0,64,b4520
2026-05-18T04:12:18.038+00:00,1779077538038986000,276,R,8257,10037,9694,11378,8257,10037,9694,11378,23417,26764,23457,23990,-116,-228,13,-0.454902,-0.894118,0.05098,0,64,c4520
2026-05-18T04:12:18.039+00:00,1779077538039151000,277,R,8255,10033,9695,11376,8255,10033,9695,11376,23420,26766,23456,23988,-117,-229,14,-0.458824,-0.898039,0.054902,0,64,d4520
2026-05-18T04:12:18.039+00:00,1779077538039228000,278,R,8257,10033,9692,11376,8257,10033,9692,11376,23420,26766,23452,23985,-117,-229,14,-0.458824,-0.898039,0.054902,0,64,e4520
